Plate,Well,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Cell Line],Term Source 2 REF,Term Source 2 Accession,Comment [Protein Name],Comment [Protein Name Abbreviation],Protein Sequence (aa),UniProt ID,Addgene ID,Experimental Condition [Subcellular Localization],Channels
WS_MCF10A_Landmark_20180621/Meas_02,F7,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001334,ER-Golgi intermediate compartment 53kDa,ERGIC53,1-517,Q9D0F3,134859,ER-Golgi intermediate compartment,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,F8,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001335,ER-Golgi intermediate compartment 53kDa,ERGIC53,1-517,Q9D0F3,134859,ER-Golgi intermediate compartment,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,F9,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001336,ER-Golgi intermediate compartment 53kDa,ERGIC53,1-517,Q9D0F3,134859,ER-Golgi intermediate compartment,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,G1,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001337,Bcl-2 interacting killer ,Bik,111-160,Q13323,133026,endoplasmic reticulum,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,G2,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001338,Bcl-2 interacting killer ,Bik,111-160,Q13323,133026,endoplasmic reticulum,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,G3,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001339,Bcl-2 interacting killer ,Bik,111-160,Q13323,133026,endoplasmic reticulum,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,H1,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001340,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,H10,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001341,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,H11,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001342,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,H12,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001343,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,H13,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001344,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,H14,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001345,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,H15,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001346,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,H16,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001347,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,H17,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001348,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,H18,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001349,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,H19,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001350,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,H2,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001351,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,H20,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001352,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,H21,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001353,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,H22,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001354,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,H23,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001355,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,H24,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001356,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,H3,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001357,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,H4,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001358,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,H5,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001359,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,H6,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001360,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,H7,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001361,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,H8,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001362,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,H9,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001363,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,I1,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001364,"Signal sequence of calreticulin, ER retention sequence (KDEL)",Calr-KDEL,,P27797,134664,endoplasmic reticulum,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,I10,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001365,"Signal sequence of calreticulin, ER retention sequence (KDEL)",Calr-KDEL,,P27797,134664,endoplasmic reticulum,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,I11,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001366,"Signal sequence of calreticulin, ER retention sequence (KDEL)",Calr-KDEL,,P27797,134664,endoplasmic reticulum,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,I12,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001367,"Signal sequence of calreticulin, ER retention sequence (KDEL)",Calr-KDEL,,P27797,134664,endoplasmic reticulum,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,I13,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001368,"Signal sequence of calreticulin, ER retention sequence (KDEL)",Calr-KDEL,,P27797,134664,endoplasmic reticulum,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,I2,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001369,"Signal sequence of calreticulin, ER retention sequence (KDEL)",Calr-KDEL,,P27797,134664,endoplasmic reticulum,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,I3,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001370,"Signal sequence of calreticulin, ER retention sequence (KDEL)",Calr-KDEL,,P27797,134664,endoplasmic reticulum,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,I4,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001371,"Signal sequence of calreticulin, ER retention sequence (KDEL)",Calr-KDEL,,P27797,134664,endoplasmic reticulum,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,I5,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001372,"Signal sequence of calreticulin, ER retention sequence (KDEL)",Calr-KDEL,,P27797,134664,endoplasmic reticulum,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,I6,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001373,"Signal sequence of calreticulin, ER retention sequence (KDEL)",Calr-KDEL,,P27797,134664,endoplasmic reticulum,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,I7,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001374,"Signal sequence of calreticulin, ER retention sequence (KDEL)",Calr-KDEL,,P27797,134664,endoplasmic reticulum,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,I8,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001375,"Signal sequence of calreticulin, ER retention sequence (KDEL)",Calr-KDEL,,P27797,134664,endoplasmic reticulum,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,I9,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001376,"Signal sequence of calreticulin, ER retention sequence (KDEL)",Calr-KDEL,,P27797,134664,endoplasmic reticulum,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,K1,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001377,Peroxisome targeting signal 1,PTS-1,SKL,,134665,Peroxisome,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,K10,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001378,Peroxisome targeting signal 1,PTS-1,SKL,,134665,Peroxisome,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,K11,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001379,Peroxisome targeting signal 1,PTS-1,SKL,,134665,Peroxisome,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,K12,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001380,Peroxisome targeting signal 1,PTS-1,SKL,,134665,Peroxisome,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,K13,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001381,Peroxisome targeting signal 1,PTS-1,SKL,,134665,Peroxisome,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,K14,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001382,Peroxisome targeting signal 1,PTS-1,SKL,,134665,Peroxisome,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,K15,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001383,Peroxisome targeting signal 1,PTS-1,SKL,,134665,Peroxisome,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,K16,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001384,Peroxisome targeting signal 1,PTS-1,SKL,,134665,Peroxisome,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,K17,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001385,Peroxisome targeting signal 1,PTS-1,SKL,,134665,Peroxisome,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,K18,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001386,Peroxisome targeting signal 1,PTS-1,SKL,,134665,Peroxisome,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,K19,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001387,Peroxisome targeting signal 1,PTS-1,SKL,,134665,Peroxisome,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,K2,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001388,Peroxisome targeting signal 1,PTS-1,SKL,,134665,Peroxisome,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,K20,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001389,Peroxisome targeting signal 1,PTS-1,SKL,,134665,Peroxisome,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,K21,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001390,Peroxisome targeting signal 1,PTS-1,SKL,,134665,Peroxisome,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,K3,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001391,Peroxisome targeting signal 1,PTS-1,SKL,,134665,Peroxisome,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,K4,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001392,Peroxisome targeting signal 1,PTS-1,SKL,,134665,Peroxisome,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,K5,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001393,Peroxisome targeting signal 1,PTS-1,SKL,,134665,Peroxisome,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,K6,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001394,Peroxisome targeting signal 1,PTS-1,SKL,,134665,Peroxisome,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,K7,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001395,Peroxisome targeting signal 1,PTS-1,SKL,,134665,Peroxisome,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,K8,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001396,Peroxisome targeting signal 1,PTS-1,SKL,,134665,Peroxisome,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180621/Meas_02,K9,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001397,Peroxisome targeting signal 1,PTS-1,SKL,,134665,Peroxisome,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180509/Meas_03,A21,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001398,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180509/Meas_03,A22,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001399,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180509/Meas_03,A23,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001400,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180509/Meas_03,A24,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001401,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180509/Meas_03,B24,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001402,Ribosome-attached membrane protein 4,RAMP4,1-166,Q9Y6X1,134863,endoplasmic reticulum,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180509/Meas_03,D21,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001403,Bcl-2 interacting killer ,Bik,111-160,Q13323,133026,endoplasmic reticulum,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180509/Meas_03,D22,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001404,Bcl-2 interacting killer ,Bik,111-160,Q13323,133026,endoplasmic reticulum,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180509/Meas_03,D23,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001405,Bcl-2 interacting killer ,Bik,111-160,Q13323,133026,endoplasmic reticulum,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180509/Meas_03,D24,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001406,Bcl-2 interacting killer ,Bik,111-160,Q13323,133026,endoplasmic reticulum,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180509/Meas_03,E21,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001407,Cytochrome b5,Cytb5,99-134,P00167,134869,endoplasmic reticulum,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180509/Meas_03,E22,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001408,Cytochrome b5,Cytb5,99-134,P00167,134869,endoplasmic reticulum,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180509/Meas_03,E23,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001409,Cytochrome b5,Cytb5,99-134,P00167,134869,endoplasmic reticulum,"EGFP (protein of interest), DRAQ5 (DNA)"
WS_MCF10A_Landmark_20180509/Meas_03,E24,Homo sapiens,NCBITaxon,,MCF 10A,EFO,EFO_0001410,Cytochrome b5,Cytb5,99-134,P00167,134869,endoplasmic reticulum,"EGFP (protein of interest), DRAQ5 (DNA)"
